sample_id,wl_900,wl_905,wl_910,wl_915,wl_920,wl_925,wl_930,wl_935,wl_940,wl_945,wl_950,wl_955,wl_960,wl_965,wl_970,wl_975,wl_980,wl_985,wl_990,wl_995,wl_1000,wl_1005,wl_1010,wl_1015,wl_1020,wl_1025,wl_1030,wl_1035,wl_1040,wl_1045,wl_1050,wl_1055,wl_1060,wl_1065,wl_1070,wl_1075,wl_1080,wl_1085,wl_1090,wl_1095,wl_1100,wl_1105,wl_1110,wl_1115,wl_1120,wl_1125,wl_1130,wl_1135,wl_1140,wl_1145,wl_1150,wl_1155,wl_1160,wl_1165,wl_1170,wl_1175,wl_1180,wl_1185,wl_1190,wl_1195,wl_1200,wl_1205,wl_1210,wl_1215,wl_1220,wl_1225,wl_1230,wl_1235,wl_1240,wl_1245,wl_1250,wl_1255,wl_1260,wl_1265,wl_1270,wl_1275,wl_1280,wl_1285,wl_1290,wl_1295,wl_1300,wl_1305,wl_1310,wl_1315,wl_1320,wl_1325,wl_1330,wl_1335,wl_1340,wl_1345,wl_1350,wl_1355,wl_1360,wl_1365,wl_1370,wl_1375,wl_1380,wl_1385,wl_1390,wl_1395,wl_1400,wl_1405,wl_1410,wl_1415,wl_1420,wl_1425,wl_1430,wl_1435,wl_1440,wl_1445,wl_1450,wl_1455,wl_1460,wl_1465,wl_1470,wl_1475,wl_1480,wl_1485,wl_1490,wl_1495,wl_1500,wl_1505,wl_1510,wl_1515,wl_1520,wl_1525,wl_1530,wl_1535,wl_1540,wl_1545,wl_1550,wl_1555,wl_1560,wl_1565,wl_1570,wl_1575,wl_1580,wl_1585,wl_1590,wl_1595,wl_1600,wl_1605,wl_1610,wl_1615,wl_1620,wl_1625,wl_1630,wl_1635,wl_1640,wl_1645,wl_1650,wl_1655,wl_1660,wl_1665,wl_1670,wl_1675,wl_1680,wl_1685,wl_1690,wl_1695,wl_1700,oil_content
sample_075,0.4026598,0.40312552,0.4038346,0.4047827,0.40880418,0.4082297,0.4099378,0.41129225,0.41501716,0.41824394,0.4187757,0.42179513,0.42704782,0.42896894,0.43225676,0.43412653,0.43808305,0.44416565,0.4471694,0.4521214,0.45553544,0.45972958,0.46603057,0.46821907,0.4736001,0.47911438,0.4827329,0.48859686,0.49199817,0.49446523,0.49911296,0.5030752,0.5055093,0.5093893,0.51164186,0.5123276,0.5167946,0.51812786,0.518753,0.5213564,0.520211,0.5190223,0.52008855,0.5180469,0.5169768,0.51549405,0.5137958,0.51069635,0.5089276,0.5041314,0.50075096,0.4964114,0.49113023,0.4887213,0.4841485,0.4786671,0.47498727,0.47107777,0.467217,0.46368206,0.46141902,0.45817968,0.45648038,0.45646706,0.45501095,0.45468608,0.45709813,0.45953727,0.4616965,0.46412146,0.47071728,0.47455257,0.47898746,0.48355365,0.48917922,0.4926411,0.49679714,0.5006612,0.5020721,0.50426984,0.5027836,0.503569,0.50024533,0.49718106,0.49391377,0.49009886,0.48247164,0.478156,0.47244018,0.46779242,0.46222827,0.4586858,0.4544623,0.44994557,0.44814715,0.44823065,0.44655922,0.44901326,0.4506598,0.45283818,0.45567223,0.46069333,0.46468744,0.46978295,0.4774328,0.48219252,0.49176747,0.4972951,0.504392,0.5139206,0.5200339,0.52663374,0.5370125,0.54183775,0.55093217,0.55767643,0.5668321,0.5738811,0.58065665,0.5868922,0.59254533,0.59802747,0.60272425,0.60673934,0.613052,0.6122406,0.6159643,0.6163244,0.61790234,0.61868846,0.6182747,0.61578345,0.6115336,0.60995156,0.6067118,0.5990813,0.59462965,0.5881391,0.58204436,0.5726484,0.5633177,0.55419606,0.5451227,0.53698635,0.52402145,0.5138349,0.50339,0.4926144,0.48329097,0.4694666,0.4578948,0.4486262,0.43824652,0.42757347,0.4162269,0.40742657,0.3961927,0.38852474,0.37936512,0.37398845,0.36378697,33.960064
sample_076,0.44725728,0.44833702,0.45226237,0.4572971,0.46009848,0.46353015,0.4667065,0.47184953,0.4758268,0.4769948,0.48169774,0.48387975,0.48649278,0.49003315,0.49400243,0.49661618,0.5002102,0.5019721,0.5043766,0.5041571,0.50710696,0.5094814,0.5099561,0.51104474,0.51085716,0.5105284,0.510734,0.5102679,0.50888205,0.5100397,0.5071825,0.50529826,0.50347173,0.50245744,0.499296,0.49623552,0.4918076,0.4887965,0.48693618,0.4839787,0.47828847,0.47587186,0.47230044,0.46595323,0.46346575,0.45943385,0.45481032,0.4506406,0.44540635,0.44207,0.43640265,0.43097872,0.42614663,0.4216178,0.4167053,0.41251224,0.4080999,0.4018427,0.39460775,0.38969678,0.38594094,0.37750727,0.37152353,0.36581036,0.3586732,0.349465,0.34030852,0.3322368,0.3210352,0.3122192,0.30118704,0.28953388,0.27691823,0.26667672,0.25514883,0.24309486,0.23334162,0.22325765,0.21512045,0.20824833,0.20250733,0.1976905,0.19417949,0.1948368,0.19601466,0.19828905,0.20438744,0.20940883,0.2170958,0.22382368,0.23301733,0.24089368,0.24997708,0.26024455,0.2684289,0.27754673,0.28781095,0.29564768,0.30153397,0.3083165,0.31762967,0.32201064,0.3298205,0.3361009,0.34181458,0.34787023,0.35121104,0.3577535,0.36146808,0.36785823,0.3729342,0.37706456,0.38120994,0.38613892,0.39073408,0.3937582,0.39754683,0.40285772,0.40749896,0.41053873,0.41458538,0.42259097,0.4251106,0.42741308,0.43396124,0.43723127,0.4414425,0.44448146,0.44878408,0.45096788,0.45440167,0.45806798,0.4601342,0.46382013,0.46632236,0.46967095,0.47247759,0.47463363,0.47727132,0.4789833,0.48128822,0.4814168,0.4837886,0.48515764,0.4829528,0.48449188,0.48532575,0.48505023,0.48486727,0.48472026,0.48421365,0.47900918,0.4818218,0.47875878,0.4753866,0.47347224,0.47301182,0.47041234,0.46884555,0.46563408,0.46176475,38.20428
sample_077,0.3527659,0.34836954,0.34639367,0.34162903,0.33882993,0.33692098,0.33370048,0.3327258,0.32939088,0.3266456,0.32697383,0.32275325,0.32187107,0.3207579,0.32005247,0.32115188,0.31933877,0.31838423,0.3170522,0.3176059,0.31860828,0.3193333,0.32127255,0.31918675,0.31975922,0.3218029,0.32311147,0.3249239,0.3252968,0.32791612,0.3309961,0.33339843,0.33335847,0.33610064,0.33649352,0.3398587,0.34373826,0.34210756,0.3447178,0.34642377,0.34839073,0.35115176,0.35170448,0.35665247,0.35583034,0.35647464,0.36011103,0.3604325,0.3617362,0.36310184,0.3643534,0.36496353,0.36541754,0.36513668,0.36513406,0.3662401,0.36748433,0.36662748,0.36406454,0.36637622,0.36301503,0.36282822,0.35996264,0.35709515,0.35535023,0.3488033,0.3439997,0.3410202,0.3355964,0.328836,0.32396543,0.31707978,0.3100243,0.30359364,0.29453745,0.28768933,0.28181353,0.2745913,0.27097064,0.26713738,0.26156902,0.26084715,0.25893137,0.25964865,0.2588485,0.2627726,0.2638085,0.2700728,0.27462664,0.27890673,0.28632528,0.29227918,0.29906672,0.3058901,0.31209373,0.31993276,0.3249598,0.33095333,0.33657193,0.3418019,0.3471821,0.35229975,0.3570997,0.36128196,0.3649756,0.36870044,0.3720125,0.37841567,0.38336718,0.3897772,0.3960589,0.40229383,0.4114881,0.41971153,0.42966396,0.44178277,0.45388475,0.46811298,0.48363814,0.49667343,0.5138215,0.5314177,0.54570115,0.5618949,0.5788817,0.59121615,0.6025188,0.6117303,0.6199116,0.6266348,0.6277781,0.62931156,0.62797296,0.62291443,0.61646783,0.61038905,0.60196126,0.59308666,0.581173,0.5720053,0.5615367,0.55246276,0.54368156,0.53499305,0.5273073,0.5194254,0.511941,0.50666106,0.5002857,0.49503872,0.49061367,0.48510757,0.48008755,0.47621205,0.47047663,0.46637255,0.4608709,0.4548048,0.44901022,0.4444078,0.4388204,37.606857
sample_078,0.3183192,0.32029736,0.32151014,0.32297078,0.32566726,0.3293358,0.33415204,0.33845946,0.34360126,0.35391462,0.36169854,0.373604,0.38654727,0.39983222,0.41633025,0.43317032,0.45276073,0.47243425,0.49201885,0.5154828,0.53543264,0.5570075,0.5788801,0.59693617,0.6172186,0.6328822,0.6477413,0.6595612,0.669405,0.6772074,0.6804467,0.68156785,0.6813136,0.6795047,0.67368233,0.66709536,0.6575884,0.64731354,0.6361296,0.6240912,0.61319697,0.60088784,0.5870702,0.57354873,0.5623282,0.5481882,0.53551584,0.5249796,0.5128927,0.502041,0.49114534,0.48213428,0.4744167,0.46392694,0.4551873,0.4492967,0.44178867,0.4316515,0.42597592,0.42039073,0.4121529,0.40756768,0.40430993,0.3963764,0.3924754,0.38765576,0.3828788,0.37792248,0.3742267,0.3693979,0.3657169,0.3612123,0.3552719,0.35135967,0.3449981,0.34062916,0.3344289,0.32787505,0.32071847,0.3109447,0.30337158,0.29318205,0.2849974,0.2723882,0.26155406,0.24926001,0.23720993,0.22540192,0.21563469,0.20237136,0.19194537,0.18149984,0.17195772,0.16350938,0.15798886,0.15328492,0.14691564,0.14943519,0.14778906,0.15112253,0.15347186,0.15984882,0.16662446,0.17439361,0.18403615,0.19593155,0.20802543,0.22146493,0.23223515,0.24536237,0.25681752,0.2693967,0.2819479,0.292892,0.30492315,0.31406826,0.32391402,0.33109978,0.33760327,0.3447611,0.3502735,0.35643804,0.3628888,0.36714983,0.3688484,0.3702293,0.37375453,0.3775064,0.37823838,0.37903404,0.38130566,0.38283563,0.38443995,0.3834879,0.38823316,0.38620067,0.38563353,0.38996977,0.38920674,0.3898172,0.3901272,0.392314,0.39099967,0.39167166,0.39433035,0.39408588,0.39195573,0.39564785,0.39511678,0.3961399,0.39683282,0.39836568,0.3978214,0.39939952,0.40029272,0.4016227,0.39979362,0.40246153,0.40153366,0.40284333,0.40260193,42.664356
sample_079,0.34770495,0.3483903,0.3506093,0.35021678,0.34898853,0.35118273,0.3514739,0.35032806,0.35143575,0.35233277,0.35211375,0.3532609,0.35401195,0.3517036,0.35191205,0.35292298,0.35250086,0.35381004,0.35456607,0.3551953,0.3560512,0.3548446,0.3569186,0.35675567,0.3575735,0.35751176,0.35674113,0.35754022,0.3587152,0.3587714,0.35901955,0.35823354,0.3598108,0.36074835,0.35825974,0.35879982,0.35930103,0.361382,0.36086863,0.36284542,0.36188486,0.3624445,0.36108813,0.3622206,0.3636634,0.36160022,0.36243433,0.36363366,0.36323026,0.3640357,0.36608332,0.36660558,0.3663715,0.36622465,0.3684631,0.36628094,0.36724457,0.36880803,0.36805952,0.36951217,0.36972737,0.37090757,0.37428388,0.37210152,0.3761269,0.37825003,0.38136697,0.38730925,0.3921623,0.39963144,0.40951127,0.42120698,0.43389195,0.44823977,0.46324104,0.48395693,0.50526446,0.5238396,0.5481445,0.5695778,0.59180534,0.6134084,0.63158864,0.64688385,0.6603919,0.66856587,0.67337143,0.6765488,0.67142874,0.6665083,0.65864694,0.6483855,0.6349829,0.62569314,0.61445004,0.6014636,0.5922869,0.58356816,0.57799673,0.57514393,0.57071507,0.5722195,0.57185704,0.57466656,0.57983154,0.5827419,0.58931494,0.5909247,0.5929921,0.5972643,0.59938467,0.59927005,0.59957445,0.59570843,0.5907971,0.5876599,0.57763755,0.5699113,0.5589418,0.54718554,0.5353187,0.51971984,0.5053412,0.4945027,0.47780657,0.46359748,0.45173547,0.4385142,0.42957798,0.42084318,0.4175309,0.41323042,0.41330007,0.4153876,0.4215892,0.4292217,0.44024885,0.45169133,0.46649954,0.48227665,0.49606615,0.51078093,0.5263426,0.5409019,0.55116296,0.5606484,0.5669681,0.57074493,0.57240856,0.57054204,0.56519586,0.5580443,0.5481084,0.5392106,0.52633566,0.5145339,0.50312823,0.4887987,0.47751877,0.46753532,0.45608613,31.012894
sample_080,0.41040033,0.41001046,0.4095426,0.40902385,0.41042945,0.40921402,0.40865383,0.4074803,0.40727565,0.40738174,0.40754426,0.40672654,0.40549177,0.40501794,0.40424535,0.40474176,0.4037185,0.4045178,0.4030528,0.4038751,0.4016704,0.4016585,0.40003377,0.40196285,0.39995903,0.40081802,0.39994997,0.40122142,0.40037742,0.40016013,0.39949778,0.39932287,0.40045547,0.39931107,0.3991059,0.3975496,0.40123805,0.40244555,0.4007174,0.40039393,0.40097642,0.40134868,0.3993255,0.39849943,0.4008335,0.3970894,0.39606518,0.3940389,0.38970566,0.3861055,0.38002077,0.37493208,0.36616656,0.35674313,0.347688,0.33595362,0.32493272,0.31293547,0.3010177,0.28798586,0.27851093,0.26838475,0.25963965,0.2539492,0.24780436,0.24648187,0.24576709,0.25121439,0.25518182,0.2616123,0.27021527,0.28120786,0.29196283,0.30406266,0.31384644,0.32670602,0.336842,0.34418896,0.3526717,0.35645667,0.35946688,0.36022094,0.35738513,0.35526475,0.34733438,0.3383815,0.327572,0.31634256,0.3023269,0.28688973,0.269129,0.25409114,0.23417102,0.2182588,0.20084746,0.18335097,0.16842411,0.1548466,0.14127728,0.13025591,0.12336758,0.116960056,0.1130789,0.11242233,0.114882,0.1185066,0.12488068,0.13205357,0.1431774,0.1557271,0.16927196,0.18328096,0.19536236,0.21002471,0.22419609,0.23706946,0.25179607,0.26474464,0.27451605,0.28612167,0.29502127,0.30473897,0.30987126,0.31615207,0.32290378,0.32626396,0.32932273,0.33478603,0.33619323,0.33765808,0.339656,0.34072903,0.3415063,0.3424403,0.34332508,0.3419681,0.34311906,0.3438446,0.34321406,0.34355202,0.34196866,0.34121463,0.34176657,0.34127584,0.3420993,0.34058374,0.34019434,0.33936423,0.338886,0.33842114,0.33821014,0.33633354,0.33624175,0.33620867,0.3357119,0.3354289,0.33420515,0.33367854,0.33314243,0.33251876,0.3342894,39.345
sample_081,0.3270247,0.326385,0.327423,0.32729104,0.3261158,0.3276336,0.32527792,0.3236921,0.32402033,0.3222628,0.3225569,0.3197289,0.31737286,0.31852987,0.3147118,0.31372267,0.30982095,0.3083924,0.30584526,0.30236134,0.3006567,0.29682717,0.29357827,0.29052323,0.28721395,0.2834512,0.27857926,0.2769993,0.27281195,0.27122515,0.2675778,0.26600197,0.2632444,0.2615439,0.26033592,0.25873715,0.25865927,0.2589603,0.25777575,0.2578294,0.25970417,0.2592609,0.26031214,0.26163954,0.26595888,0.26918438,0.2709751,0.27403,0.27744353,0.278926,0.28332898,0.2879118,0.2899901,0.29524764,0.29693845,0.29928824,0.30260697,0.30578992,0.30654076,0.30899915,0.31042245,0.30869552,0.3101055,0.30874565,0.30793616,0.3047356,0.30236587,0.298917,0.29473326,0.28980887,0.2843546,0.27762082,0.27282366,0.26526377,0.25729272,0.24798816,0.24212477,0.2324514,0.2248508,0.21730974,0.2081964,0.20298134,0.19629006,0.18851753,0.1832113,0.18061349,0.17529698,0.17321506,0.17235668,0.16756752,0.16985206,0.17048156,0.16980961,0.17167614,0.17344514,0.17660388,0.18097483,0.1837204,0.1875632,0.19204906,0.19417056,0.19592611,0.20012872,0.20419952,0.20804836,0.21039441,0.21508037,0.21511693,0.21765102,0.22137618,0.22369891,0.22550805,0.23008873,0.23266315,0.23506476,0.2373281,0.24153756,0.24698414,0.25189272,0.2568625,0.26226595,0.26886663,0.2750007,0.28115228,0.29056016,0.29836145,0.30548996,0.31228808,0.32209456,0.3296197,0.33852413,0.3462406,0.35305023,0.3604052,0.36781302,0.3723434,0.37860093,0.3844438,0.3895657,0.39307505,0.395955,0.3981094,0.40075248,0.40265483,0.40523052,0.40672106,0.40428457,0.4045794,0.40446422,0.40467927,0.40353128,0.4015275,0.4011762,0.39917192,0.39952397,0.39798725,0.39640877,0.39646053,0.3957027,0.39519495,0.39576274,39.43012
sample_082,0.334479,0.33440372,0.3335831,0.33648172,0.33605766,0.33607474,0.33837217,0.33729455,0.3383442,0.33801928,0.34045815,0.3381981,0.33975002,0.3390782,0.34012827,0.3415402,0.34194747,0.3425721,0.34324607,0.34305865,0.34491894,0.34432727,0.34391943,0.34615684,0.34424993,0.34717855,0.34789872,0.3477433,0.3467222,0.34860379,0.34960997,0.34977728,0.35065565,0.3486746,0.35052004,0.35306203,0.3541165,0.35220084,0.35518378,0.3557299,0.35570177,0.35615388,0.3589779,0.36039278,0.36007014,0.36285707,0.36505336,0.36617813,0.36711493,0.37229237,0.37399936,0.3781948,0.3816648,0.38606906,0.38881168,0.39280868,0.39918068,0.40311974,0.40934998,0.414943,0.42329213,0.4275396,0.43275303,0.44086614,0.4436049,0.44993937,0.4539315,0.45854825,0.46074802,0.46508113,0.4665377,0.46607158,0.46583837,0.46396327,0.46607706,0.4609672,0.45750704,0.45452455,0.448058,0.44188797,0.43323413,0.42467993,0.4180837,0.41155759,0.40029848,0.39216495,0.38303974,0.37442893,0.36399087,0.35565472,0.34666473,0.33616132,0.32809353,0.31758827,0.31129277,0.3033385,0.29480395,0.28653112,0.28079495,0.2729314,0.2671681,0.261883,0.254933,0.253159,0.24628207,0.24353735,0.24025212,0.23870687,0.23772891,0.23342836,0.23434241,0.2312803,0.23222587,0.23000534,0.2315799,0.23220392,0.23339471,0.23215614,0.23280096,0.23344992,0.23587213,0.23703371,0.23370276,0.23384978,0.23462342,0.23386326,0.2338448,0.23321484,0.23137029,0.23027185,0.23006919,0.22599742,0.22615594,0.22325309,0.22260754,0.22012177,0.21851735,0.21631913,0.21521443,0.21522945,0.21331234,0.21200146,0.21214005,0.21474305,0.21566899,0.21685024,0.22112991,0.22202761,0.22390442,0.22897445,0.23302138,0.23768334,0.24344271,0.24812813,0.2552991,0.2594715,0.26888618,0.2732079,0.28157312,0.28829232,0.2933539,36.031246
sample_083,0.37021327,0.37038296,0.37185863,0.36783555,0.37007403,0.37149158,0.36864755,0.36984617,0.3682776,0.36927718,0.368886,0.36871418,0.36962536,0.3687429,0.3671384,0.3679101,0.36825675,0.36899737,0.36731178,0.36804974,0.36723298,0.3676768,0.36782673,0.36849377,0.37021464,0.36798376,0.3699412,0.36885774,0.3699259,0.3718962,0.37206268,0.37141293,0.37454656,0.37496024,0.37594762,0.37751064,0.37982512,0.38168132,0.3830858,0.38545987,0.3880828,0.39066008,0.39354578,0.39586526,0.39746404,0.40176654,0.4047536,0.40897483,0.41363406,0.4171001,0.4220921,0.4256231,0.4285347,0.4355666,0.44025874,0.44461292,0.44839254,0.45341596,0.45818597,0.4620993,0.46808466,0.47229043,0.47732776,0.48359632,0.48748055,0.49314445,0.49879274,0.5065975,0.5127491,0.51750034,0.52670133,0.53379864,0.5462351,0.5567549,0.56932586,0.5820726,0.5961667,0.61127365,0.6273684,0.64303327,0.65772754,0.67084926,0.6827814,0.6929018,0.6995513,0.7040156,0.70334566,0.7010683,0.6952004,0.6874991,0.67720187,0.66444546,0.64862645,0.6316699,0.6163765,0.59778285,0.5838544,0.56955856,0.55768013,0.5505458,0.5415746,0.5363158,0.5341009,0.5344447,0.5338251,0.53675777,0.5433757,0.5485583,0.55352056,0.5604237,0.5672076,0.5735699,0.5792955,0.5847345,0.5907419,0.5936663,0.598707,0.59918904,0.6027724,0.60459745,0.60901916,0.61184305,0.6107355,0.6110722,0.6125261,0.61049217,0.60975647,0.6045232,0.6003744,0.59446436,0.5839957,0.56888074,0.5567151,0.5408469,0.523202,0.5029271,0.48501262,0.46539062,0.44829804,0.42997092,0.41224217,0.39804375,0.38723642,0.3749626,0.3646428,0.35827512,0.35136706,0.34594285,0.34090102,0.33875483,0.33549464,0.33442792,0.33203644,0.33237085,0.33052707,0.33133617,0.32991952,0.3300029,0.32969034,0.33022925,0.32913905,33.169983
sample_084,0.28735334,0.28314582,0.27765566,0.27532476,0.26958495,0.2631978,0.2551402,0.24914892,0.24016866,0.23132032,0.22234735,0.21217585,0.20147222,0.18999285,0.17690945,0.16604336,0.14921016,0.13731448,0.12090746,0.10641102,0.092477605,0.07885359,0.062237293,0.050513502,0.049137067,0.050619386,0.04999594,0.049413163,0.050830286,0.049640648,0.0512129,0.049581718,0.050350815,0.050101638,0.04941493,0.050088447,0.05034675,0.050960295,0.048335988,0.04908738,0.049390618,0.06281186,0.0741131,0.09060778,0.1005961,0.11554038,0.12970428,0.14190878,0.15562963,0.16661379,0.1769852,0.1896708,0.20000657,0.20922159,0.21833703,0.22648482,0.23390737,0.24000975,0.24736974,0.25473344,0.2611475,0.26594776,0.2713057,0.27533934,0.2797365,0.28502402,0.28839698,0.29277784,0.29341805,0.29751912,0.30121726,0.3043777,0.30498108,0.3091585,0.3117499,0.31157222,0.31462497,0.31721267,0.31913185,0.3183612,0.3196983,0.32218546,0.32384294,0.3259493,0.32805207,0.32669148,0.32957393,0.32864717,0.33039594,0.33284044,0.33141863,0.33157516,0.3337956,0.33583626,0.3354753,0.33632043,0.33980286,0.34191072,0.3421856,0.3470814,0.35041785,0.3530215,0.3576175,0.3612353,0.36741862,0.37346223,0.38127843,0.38817596,0.39719564,0.4050787,0.41550413,0.4248611,0.43560076,0.44469324,0.45452112,0.46531823,0.4754789,0.4836989,0.49273196,0.5004837,0.50669533,0.509715,0.5128429,0.5147249,0.51456153,0.51363546,0.50904393,0.50181085,0.4938736,0.48326308,0.4745706,0.46048662,0.44702432,0.4301454,0.4155676,0.398787,0.38287506,0.3658237,0.35070068,0.33420676,0.3195745,0.3052046,0.29158866,0.28107134,0.26839805,0.25757602,0.2519099,0.24283957,0.23756798,0.23308353,0.23099712,0.22747974,0.22714521,0.22606751,0.2255932,0.2272362,0.23003538,0.23049867,0.23516172,0.23961027,0.24222833,38.78705
sample_085,0.37888262,0.38655442,0.39242616,0.4023587,0.4076051,0.41451594,0.42521638,0.4331897,0.44116792,0.45115346,0.46061203,0.468585,0.47914937,0.4873821,0.49705988,0.5054607,0.51336724,0.5222143,0.52730715,0.53394103,0.5378321,0.5418852,0.5448216,0.5457913,0.5474633,0.5478055,0.5447827,0.54266,0.53716826,0.5322918,0.5270785,0.52191824,0.5126728,0.50548494,0.49691904,0.48694435,0.47815117,0.46967062,0.4598469,0.4493375,0.4383153,0.4301467,0.42235452,0.4128829,0.40438443,0.3951795,0.38824007,0.38043755,0.37389144,0.36837435,0.36236784,0.35692492,0.3517748,0.34793392,0.3397252,0.3365741,0.331528,0.32629532,0.31989527,0.31332877,0.30616242,0.29944223,0.2933895,0.28329176,0.27676466,0.2674132,0.2601365,0.25276002,0.24571617,0.23987834,0.23687677,0.2345708,0.23398803,0.23383352,0.23869509,0.24193196,0.24763325,0.25703958,0.26139903,0.26991844,0.27880308,0.28227192,0.2898667,0.2959149,0.30063018,0.30492622,0.30864084,0.3123213,0.31345478,0.31477505,0.31462488,0.31449416,0.31666502,0.31646296,0.31689844,0.31696075,0.31788912,0.31681934,0.3162308,0.31610218,0.31629723,0.31600338,0.31584725,0.31633085,0.31508672,0.31452096,0.3140612,0.31458005,0.31332228,0.31280282,0.31265175,0.3136591,0.31250054,0.3127236,0.31252548,0.31417415,0.31381416,0.31114277,0.31276593,0.31074822,0.31053433,0.3140307,0.31187046,0.31030375,0.31172118,0.30966687,0.3102448,0.30910674,0.3073391,0.3090644,0.30876854,0.30908874,0.30900404,0.30795383,0.3087763,0.3073159,0.30774558,0.30873412,0.30809423,0.30736667,0.30688384,0.3059893,0.3065669,0.3061703,0.30545688,0.30530882,0.3061938,0.3065332,0.3054555,0.30451658,0.30476868,0.3035343,0.3034198,0.30487168,0.30351347,0.304222,0.30257162,0.3018437,0.30372658,0.3035417,0.30096632,38.69656
sample_086,0.22825223,0.22378004,0.2170033,0.21143849,0.20648703,0.2048324,0.201312,0.19924793,0.19853093,0.20060386,0.2037368,0.20750247,0.21187636,0.22174336,0.23180626,0.2438982,0.2567364,0.27328727,0.28886172,0.30385318,0.31850553,0.3298249,0.3409278,0.34808302,0.35253796,0.3527152,0.35070622,0.34867367,0.33967972,0.33172792,0.32216573,0.31194946,0.30215427,0.2923131,0.2853175,0.27656338,0.27470192,0.26900318,0.26836732,0.267708,0.26866794,0.27033025,0.27390847,0.27691773,0.28034374,0.2856572,0.2898141,0.29324692,0.29891032,0.30154002,0.30454904,0.30937105,0.31456837,0.31639457,0.32069573,0.32362762,0.3262896,0.32912323,0.3307791,0.33295316,0.33637428,0.33842897,0.33945236,0.34249097,0.34280935,0.34389284,0.34508154,0.34542447,0.34654406,0.3482843,0.34893453,0.34894952,0.34849524,0.34924465,0.3491842,0.35044172,0.34950012,0.35045964,0.35005316,0.3490967,0.34912404,0.35019788,0.35021937,0.3492029,0.34708157,0.3500529,0.34737545,0.3453248,0.3455243,0.34577176,0.344271,0.34335992,0.3405389,0.33998725,0.3372693,0.33274567,0.33031064,0.32675362,0.32401606,0.31913188,0.31522265,0.31141403,0.30671188,0.30155334,0.29521328,0.2882409,0.2846598,0.2755049,0.27038366,0.26245514,0.25463122,0.24817833,0.23879999,0.23604135,0.22532387,0.21983717,0.2137774,0.20696497,0.20045581,0.19434477,0.19078639,0.18417771,0.17886743,0.17229277,0.16885254,0.16530885,0.15929581,0.15440671,0.14857727,0.14359705,0.1403959,0.13332927,0.12991025,0.12589371,0.12113206,0.11510812,0.110066585,0.10585508,0.103375115,0.0993277,0.09792443,0.0960495,0.093671426,0.0953739,0.09560635,0.099211186,0.10233148,0.10611914,0.11031036,0.118304476,0.12627247,0.13365728,0.14250498,0.15360314,0.1615545,0.17372432,0.18293642,0.19411336,0.20604931,0.2173282,0.2263765,37.95478
sample_087,0.28796238,0.2897052,0.2911522,0.28906128,0.2922118,0.29168943,0.29181165,0.29461953,0.29300407,0.29269895,0.2937435,0.29398862,0.29396886,0.29540044,0.2945091,0.29637325,0.29712212,0.2956921,0.29658997,0.29692402,0.29663914,0.29571787,0.29777253,0.29533505,0.29398263,0.29273993,0.29178265,0.29290366,0.29046357,0.28852305,0.2864978,0.2849299,0.28211805,0.27790907,0.2743038,0.27273333,0.27043897,0.26740575,0.2634007,0.25878915,0.25603902,0.2526459,0.248983,0.24591982,0.23998654,0.23760164,0.23471321,0.2319424,0.22981036,0.22857608,0.22698887,0.2287713,0.2279218,0.23072413,0.23320901,0.23801589,0.24177505,0.24828644,0.25701714,0.26431373,0.27430275,0.28586456,0.29708582,0.30897626,0.3255958,0.3394054,0.3549797,0.36795646,0.38243118,0.3960008,0.41041332,0.4250293,0.4359068,0.4472424,0.45640606,0.46374238,0.47074145,0.4755217,0.47706208,0.47760087,0.47790316,0.47639105,0.47380224,0.46994746,0.4652238,0.45918322,0.4519764,0.44503337,0.43689156,0.4276918,0.42023587,0.41354603,0.40703106,0.40015313,0.39545465,0.3890172,0.38399413,0.37982076,0.37545615,0.3719077,0.37017825,0.3676115,0.36576968,0.36640233,0.36516732,0.36490223,0.3646787,0.36790186,0.3685624,0.36852482,0.37060207,0.3745228,0.3788809,0.38198954,0.38643885,0.39221862,0.40016276,0.4053914,0.4152335,0.42606816,0.43554208,0.44863197,0.46493906,0.47962725,0.5001457,0.51965636,0.5428434,0.56578577,0.5914883,0.6165863,0.64289814,0.66600424,0.6891774,0.7103823,0.72947866,0.74231005,0.7531064,0.75722253,0.7588328,0.7554378,0.7454178,0.7341155,0.71915996,0.7038783,0.6832533,0.6621317,0.640302,0.6182374,0.59900326,0.58049464,0.56116086,0.5436645,0.5267367,0.5121325,0.49910435,0.48714197,0.47561157,0.46454212,0.45551056,0.44821376,0.44019777,34.039593
